Parcela,Codigo,Codi,Bloque,Varietat,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1187,170,10001,2,Jsendra,200,20230824,24/8/2023,"0,025","0,001","0,023","0,004","0,060","0,009","0,039","0,005","0,107","0,011","0,251","0,034","0,319","0,039","0,311","0,037","0,327","0,035","0,776","0,036"
119,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,024","0,001","0,021","0,004","0,055","0,010","0,036","0,004","0,100","0,011","0,239","0,034","0,309","0,039","0,303","0,037","0,316","0,035","0,789","0,032"
126,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,025","0,002","0,020","0,004","0,053","0,011","0,034","0,005","0,099","0,014","0,254","0,039","0,327","0,047","0,327","0,048","0,350","0,046","0,812","0,034"
127,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,025","0,001","0,020","0,005","0,054","0,011","0,034","0,005","0,099","0,014","0,251","0,036","0,327","0,038","0,324","0,038","0,342","0,035","0,810","0,032"
128,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,024","0,001","0,020","0,004","0,054","0,009","0,035","0,005","0,099","0,011","0,247","0,025","0,319","0,030","0,317","0,028","0,333","0,028","0,803","0,029"
132,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,024","0,002","0,019","0,005","0,052","0,012","0,034","0,005","0,099","0,015","0,239","0,040","0,302","0,046","0,295","0,045","0,318","0,043","0,793","0,041"
147,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,024","0,001","0,020","0,004","0,055","0,011","0,035","0,005","0,103","0,014","0,254","0,032","0,322","0,037","0,317","0,036","0,338","0,033","0,803","0,034"
172,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,026","0,003","0,023","0,005","0,060","0,009","0,038","0,007","0,106","0,011","0,252","0,042","0,308","0,049","0,305","0,050","0,317","0,053","0,777","0,047"
1120,170,10001,2,Jsendra,200,20230824,24/8/2023,"0,026","0,002","0,022","0,004","0,058","0,012","0,036","0,005","0,104","0,014","0,251","0,038","0,310","0,047","0,305","0,046","0,323","0,045","0,787","0,040"
187,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,027","0,003","0,025","0,007","0,062","0,013","0,040","0,010","0,107","0,014","0,249","0,038","0,303","0,045","0,298","0,044","0,313","0,041","0,762","0,062"
188,170,10001,1,Jsendra,200,20230824,24/8/2023,"0,028","0,003","0,026","0,007","0,063","0,014","0,043","0,009","0,107","0,017","0,236","0,055","0,283","0,069","0,278","0,068","0,297","0,062","0,734","0,076"
1108,170,10001,2,Jsendra,200,20230824,24/8/2023,"0,027","0,003","0,023","0,005","0,059","0,010","0,038","0,006","0,103","0,012","0,241","0,032","0,301","0,038","0,294","0,037","0,309","0,035","0,770","0,042"
1104,170,10001,2,Jsendra,200,20230824,24/8/2023,"0,028","0,004","0,024","0,007","0,060","0,015","0,039","0,009","0,104","0,017","0,241","0,040","0,296","0,054","0,288","0,049","0,307","0,047","0,761","0,062"
1103,170,10001,2,Jsendra,200,20230824,24/8/2023,"0,026","0,002","0,021","0,005","0,053","0,011","0,035","0,006","0,096","0,014","0,209","0,043","0,253","0,053","0,243","0,050","0,260","0,048","0,746","0,059"
157,93,93,1,Jucar,200,20230824,24/8/2023,"0,030","0,002","0,032","0,006","0,084","0,015","0,055","0,010","0,142","0,018","0,334","0,033","0,395","0,033","0,400","0,032","0,418","0,030","0,756","0,042"
1152,45,45,2,Kalao,200,20230824,24/8/2023,"0,026","0,002","0,027","0,006","0,073","0,014","0,045","0,008","0,128","0,019","0,284","0,031","0,337","0,032","0,334","0,029","0,354","0,027","0,762","0,039"
1160,141,141,2,Katy,200,20230824,24/8/2023,"0,025","0,002","0,022","0,005","0,064","0,013","0,034","0,005","0,109","0,015","0,288","0,035","0,350","0,037","0,341","0,035","0,359","0,032","0,819","0,028"
1188,46,46,2,Kinmaze,200,20230824,24/8/2023,"0,022","0,002","0,015","0,003","0,043","0,009","0,026","0,003","0,083","0,010","0,254","0,040","0,355","0,043","0,356","0,046","0,372","0,043","0,863","0,022"
1118,47,47,2,Koshihikari,200,20230824,24/8/2023,"0,022","0,001","0,016","0,004","0,049","0,011","0,028","0,004","0,091","0,012","0,248","0,037","0,311","0,038","0,307","0,040","0,324","0,038","0,832","0,031"
1131,119,119,2,Kyeema,200,20230824,24/8/2023,"0,030","0,002","0,034","0,006","0,089","0,015","0,054","0,007","0,146","0,018","0,314","0,032","0,356","0,031","0,352","0,030","0,372","0,028","0,733","0,036"
1142,48,48,2,L-202,200,20230824,24/8/2023,"0,028","0,002","0,031","0,005","0,084","0,013","0,051","0,007","0,140","0,017","0,310","0,033","0,363","0,031","0,363","0,032","0,381","0,030","0,754","0,036"
1183,128,128,2,L-203,200,20230824,24/8/2023,"0,028","0,002","0,032","0,007","0,076","0,014","0,058","0,012","0,130","0,019","0,277","0,028","0,329","0,028","0,327","0,027","0,343","0,026","0,700","0,058"
1107,129,129,2,L-206,200,20230824,24/8/2023,"0,031","0,002","0,037","0,006","0,089","0,016","0,078","0,011","0,150","0,018","0,267","0,029","0,301","0,028","0,298","0,028","0,319","0,025","0,584","0,055"
1147,136,136,2,Labelle,200,20230824,24/8/2023,"0,029","0,003","0,033","0,007","0,088","0,018","0,052","0,010","0,142","0,022","0,311","0,044","0,354","0,045","0,349","0,045","0,368","0,040","0,740","0,052"
1182,154,154,2,Lady Wright,200,20230824,24/8/2023,"0,028","0,002","0,029","0,006","0,070","0,016","0,053","0,010","0,126","0,020","0,276","0,040","0,339","0,040","0,347","0,041","0,366","0,040","0,736","0,050"
1130,118,118,2,Langhi,200,20230824,24/8/2023,"0,029","0,002","0,032","0,005","0,084","0,014","0,056","0,007","0,143","0,017","0,296","0,037","0,338","0,040","0,338","0,038","0,361","0,035","0,714","0,040"
1110,49,49,2,Leda,200,20230824,24/8/2023,"0,030","0,002","0,031","0,007","0,085","0,017","0,046","0,007","0,136","0,020","0,346","0,043","0,407","0,043","0,402","0,041","0,419","0,039","0,795","0,036"
179,50,50,1,Lemont,200,20230824,24/8/2023,"0,028","0,002","0,028","0,006","0,081","0,017","0,039","0,006","0,128","0,019","0,351","0,051","0,423","0,052","0,426","0,050","0,438","0,045","0,831","0,029"
1100,113,113,1,Lido,200,20230824,24/8/2023,"0,030","0,003","0,036","0,008","0,097","0,018","0,079","0,015","0,161","0,024","0,269","0,036","0,295","0,034","0,288","0,034","0,308","0,031","0,572","0,075"
1177,99,99,2,Liso,200,20230824,24/8/2023,"0,031","0,002","0,035","0,007","0,086","0,017","0,057","0,009","0,141","0,021","0,308","0,035","0,364","0,035","0,361","0,032","0,384","0,030","0,727","0,043"
1164,51,51,2,Litchikiang,200,20230824,24/8/2023,"0,026","0,002","0,022","0,004","0,065","0,012","0,033","0,004","0,108","0,012","0,335","0,040","0,435","0,047","0,433","0,044","0,450","0,041","0,858","0,020"
1141,86,86,2,LLuent,200,20230824,24/8/2023,"0,027","0,002","0,026","0,006","0,068","0,013","0,045","0,009","0,121","0,017","0,284","0,037","0,340","0,041","0,340","0,043","0,361","0,040","0,766","0,049"
1109,53,53,2,Loto,200,20230824,24/8/2023,"0,032","0,002","0,036","0,009","0,093","0,021","0,064","0,014","0,151","0,026","0,322","0,044","0,367","0,044","0,362","0,041","0,379","0,038","0,699","0,063"
180,122,122,1,M-101,200,20230824,24/8/2023,"0,030","0,001","0,035","0,007","0,082","0,015","0,070","0,012","0,141","0,019","0,283","0,034","0,334","0,033","0,340","0,034","0,357","0,032","0,657","0,057"
196,123,123,1,M-103,200,20230824,24/8/2023,"0,028","0,002","0,030","0,006","0,079","0,015","0,056","0,009","0,132","0,019","0,278","0,034","0,326","0,037","0,324","0,035","0,339","0,035","0,706","0,050"
114,54,54,1,M-201,200,20230824,24/8/2023,"0,025","0,003","0,023","0,007","0,061","0,017","0,039","0,009","0,104","0,020","0,228","0,054","0,289","0,057","0,283","0,059","0,297","0,057","0,758","0,066"
102,55,55,1,M-202,200,20230824,24/8/2023,"0,029","0,002","0,035","0,006","0,084","0,014","0,065","0,011","0,137","0,019","0,269","0,036","0,309","0,034","0,309","0,035","0,329","0,031","0,654","0,057"
152,124,124,1,M-203,200,20230824,24/8/2023,"0,027","0,001","0,029","0,005","0,076","0,013","0,050","0,008","0,129","0,016","0,289","0,031","0,343","0,031","0,344","0,034","0,367","0,029","0,746","0,043"
165,125,125,1,M-205,200,20230824,24/8/2023,"0,028","0,002","0,029","0,005","0,080","0,014","0,047","0,007","0,129","0,016","0,327","0,037","0,392","0,037","0,394","0,037","0,410","0,032","0,789","0,034"
186,126,126,1,M-206,200,20230824,24/8/2023,"0,030","0,002","0,035","0,005","0,087","0,012","0,066","0,010","0,143","0,015","0,289","0,028","0,333","0,032","0,330","0,031","0,344","0,028","0,665","0,050"
1168,127,127,2,M-208,200,20230824,24/8/2023,"0,028","0,002","0,029","0,006","0,073","0,015","0,056","0,011","0,130","0,019","0,288","0,034","0,340","0,033","0,336","0,033","0,359","0,031","0,715","0,053"
1134,150,150,2,Mangetsumochi,200,20230824,24/8/2023,"0,026","0,002","0,025","0,005","0,074","0,015","0,038","0,006","0,125","0,018","0,338","0,049","0,406","0,049","0,405","0,050","0,419","0,043","0,826","0,031"
148,112,112,1,Maratelli,200,20230824,24/8/2023,"0,032","0,003","0,040","0,008","0,110","0,021","0,069","0,012","0,173","0,027","0,376","0,055","0,424","0,054","0,425","0,055","0,445","0,050","0,720","0,051"
1132,94,94,2,Mareny,200,20230824,24/8/2023,"0,030","0,002","0,033","0,006","0,093","0,017","0,060","0,011","0,155","0,022","0,332","0,040","0,375","0,041","0,374","0,039","0,394","0,039","0,723","0,051"
181,56,56,1,Marisma,200,20230824,24/8/2023,"0,028","0,002","0,028","0,006","0,080","0,015","0,045","0,008","0,129","0,017","0,317","0,035","0,378","0,035","0,380","0,034","0,394","0,033","0,787","0,036"
1106,57,57,2,Marjal,200,20230824,24/8/2023,"0,026","0,001","0,025","0,004","0,072","0,010","0,042","0,005","0,122","0,013","0,296","0,027","0,358","0,030","0,352","0,029","0,368","0,028","0,785","0,028"
1102,138,138,2,Mars,200,20230824,24/8/2023,"0,028","0,002","0,027","0,004","0,071","0,011","0,046","0,006","0,123","0,014","0,285","0,030","0,347","0,033","0,350","0,035","0,369","0,033","0,767","0,035"
1175,145,145,2,Matusaka,200,20230824,24/8/2023,"0,030","0,002","0,032","0,006","0,083","0,016","0,057","0,008","0,137","0,019","0,296","0,040","0,347","0,039","0,347","0,039","0,368","0,038","0,717","0,045"
178,137,137,1,Maybelle,200,20230824,24/8/2023,"0,028","0,002","0,032","0,008","0,082","0,020","0,054","0,011","0,135","0,023","0,290","0,049","0,335","0,049","0,335","0,047","0,356","0,045","0,723","0,058"
1111,117,117,2,Millin,200,20230824,24/8/2023,"0,024","0,002","0,019","0,004","0,052","0,011","0,033","0,006","0,099","0,014","0,250","0,029","0,313","0,032","0,307","0,032","0,330","0,030","0,805","0,037"
1169,168,168,2,Moleta,200,20230824,24/8/2023,"0,025","0,001","0,024","0,004","0,061","0,010","0,046","0,007","0,116","0,013","0,259","0,026","0,312","0,026","0,308","0,026","0,333","0,025","0,741","0,040"
191,104,104,1,Montsianell,200,20230824,24/8/2023,"0,026","0,002","0,026","0,006","0,066","0,014","0,047","0,008","0,116","0,017","0,249","0,032","0,303","0,032","0,300","0,033","0,314","0,033","0,730","0,049"
1133,58,58,2,Morobereka,200,20230824,24/8/2023,"0,029","0,003","0,032","0,009","0,086","0,021","0,061","0,014","0,145","0,028","0,303","0,053","0,343","0,056","0,344","0,055","0,364","0,053","0,699","0,073"
146,158,158,1,Nam Yang,200,20230824,24/8/2023,"0,021","0,001","0,013","0,002","0,043","0,006","0,023","0,002","0,084","0,007","0,268","0,033","0,362","0,043","0,361","0,043","0,379","0,040","0,880","0,018"
1195,59,59,2,Nano,200,20230824,24/8/2023,"0,022","0,001","0,016","0,003","0,040","0,007","0,029","0,003","0,082","0,008","0,206","0,029","0,281","0,035","0,280","0,034","0,301","0,032","0,810","0,027"
1158,132,132,2,Newbonnet,200,20230824,24/8/2023,"0,026","0,002","0,027","0,006","0,076","0,017","0,044","0,008","0,126","0,019","0,300","0,038","0,357","0,036","0,350","0,036","0,367","0,033","0,778","0,042"
160,60,60,1,Nipponbare,200,20230824,24/8/2023,"0,021","0,001","0,013","0,003","0,045","0,008","0,025","0,003","0,086","0,010","0,238","0,035","0,307","0,040","0,306","0,043","0,325","0,040","0,850","0,027"
1156,95,95,2,Niva ,200,20230824,24/8/2023,"0,029","0,002","0,032","0,007","0,081","0,018","0,057","0,010","0,136","0,022","0,286","0,036","0,335","0,039","0,330","0,038","0,351","0,036","0,706","0,052"
115,61,61,1,Norin 8,200,20230824,24/8/2023,"0,032","0,002","0,036","0,006","0,094","0,018","0,051","0,006","0,141","0,020","0,332","0,049","0,393","0,051","0,401","0,051","0,423","0,048","0,774","0,034"
1146,139,139,2,Northrose,200,20230824,24/8/2023,"0,033","0,002","0,039","0,006","0,106","0,015","0,057","0,007","0,168","0,018","0,404","0,039","0,464","0,039","0,469","0,039","0,489","0,036","0,782","0,027"
149,140,140,1,Nova 66,200,20230824,24/8/2023,"0,031","0,003","0,035","0,007","0,096","0,019","0,053","0,008","0,152","0,022","0,376","0,048","0,445","0,049","0,452","0,046","0,470","0,043","0,791","0,034"
103,62,62,1,Nuevo Maratelli,200,20230824,24/8/2023,"0,030","0,002","0,036","0,007","0,087","0,015","0,072","0,014","0,147","0,019","0,274","0,034","0,310","0,034","0,310","0,034","0,333","0,031","0,621","0,067"
1185,88,88,2,Olesa,200,20230824,24/8/2023,"0,028","0,002","0,033","0,007","0,077","0,014","0,069","0,014","0,137","0,018","0,260","0,034","0,305","0,034","0,303","0,034","0,318","0,031","0,627","0,069"
177,63,63,1,Opale,200,20230824,24/8/2023,"0,026","0,002","0,026","0,005","0,070","0,012","0,053","0,009","0,127","0,015","0,258","0,032","0,298","0,032","0,298","0,032","0,321","0,031","0,698","0,050"
110,64,64,1,Pavlosky,200,20230824,24/8/2023,"0,032","0,004","0,038","0,011","0,082","0,021","0,081","0,021","0,141","0,028","0,227","0,042","0,259","0,042","0,259","0,043","0,280","0,041","0,522","0,113"
155,65,65,1,Pegonil,200,20230824,24/8/2023,"0,031","0,002","0,035","0,007","0,091","0,018","0,059","0,009","0,147","0,021","0,323","0,042","0,372","0,039","0,372","0,037","0,389","0,035","0,725","0,044"
140,110,110,1,Poseidone,200,20230824,24/8/2023,"0,031","0,003","0,037","0,010","0,090","0,024","0,070","0,015","0,150","0,028","0,283","0,053","0,323","0,055","0,325","0,053","0,347","0,051","0,643","0,079"
141,151,151,1,Precoz-6,200,20230824,24/8/2023,"0,031","0,003","0,035","0,007","0,088","0,016","0,059","0,011","0,146","0,019","0,322","0,038","0,367","0,036","0,368","0,038","0,389","0,034","0,724","0,050"
1180,66,66,2,PUITA,200,20230824,24/8/2023,"0,028","0,003","0,031","0,007","0,079","0,018","0,051","0,009","0,130","0,018","0,292","0,045","0,351","0,047","0,352","0,046","0,369","0,043","0,746","0,047"
1149,67,67,2,Puntal,200,20230824,24/8/2023,"0,030","0,002","0,037","0,008","0,091","0,019","0,062","0,011","0,149","0,023","0,322","0,043","0,370","0,044","0,368","0,044","0,385","0,037","0,710","0,054"
168,44,44,1,Regina,200,20230824,24/8/2023,"0,027","0,002","0,026","0,006","0,067","0,014","0,047","0,009","0,119","0,019","0,272","0,037","0,338","0,038","0,338","0,037","0,358","0,035","0,756","0,048"
118,68,68,1,Ricastello,200,20230824,24/8/2023,"0,029","0,002","0,032","0,007","0,086","0,019","0,049","0,009","0,133","0,022","0,336","0,049","0,415","0,048","0,416","0,047","0,428","0,043","0,791","0,042"
1135,69,69,2,Rivera,200,20230824,24/8/2023,"0,032","0,003","0,037","0,008","0,096","0,020","0,061","0,011","0,153","0,023","0,341","0,043","0,388","0,045","0,386","0,042","0,408","0,038","0,728","0,048"
116,70,70,1,Romolo,200,20230824,24/8/2023,"0,031","0,002","0,034","0,007","0,088","0,017","0,052","0,008","0,142","0,021","0,324","0,045","0,385","0,046","0,388","0,045","0,408","0,042","0,764","0,041"
105,131,131,1,S-101,200,20230824,24/8/2023,"0,030","0,003","0,038","0,009","0,083","0,017","0,076","0,017","0,141","0,024","0,265","0,042","0,307","0,043","0,308","0,044","0,326","0,040","0,603","0,086"
162,71,71,1,Sarcet,200,20230824,24/8/2023,"0,024","0,002","0,018","0,005","0,050","0,011","0,033","0,006","0,097","0,014","0,238","0,035","0,304","0,037","0,303","0,039","0,325","0,040","0,801","0,041"
1154,72,72,2,Savio,200,20230824,24/8/2023,"0,030","0,002","0,035","0,007","0,084","0,018","0,071","0,011","0,142","0,022","0,271","0,051","0,307","0,052","0,303","0,055","0,322","0,050","0,622","0,074"
1113,73,73,2,Senia,200,20230824,24/8/2023,"0,030","0,001","0,031","0,004","0,082","0,012","0,050","0,005","0,135","0,013","0,306","0,029","0,362","0,030","0,360","0,029","0,376","0,026","0,755","0,027"
174,74,74,1,Sequial,200,20230824,24/8/2023,"0,026","0,002","0,024","0,005","0,072","0,013","0,039","0,005","0,125","0,016","0,324","0,035","0,389","0,036","0,390","0,036","0,407","0,031","0,820","0,028"
1137,152,152,2,Sigikari,200,20230824,24/8/2023,"0,025","0,001","0,022","0,004","0,060","0,010","0,038","0,005","0,109","0,014","0,256","0,034","0,310","0,036","0,303","0,036","0,323","0,032","0,780","0,035"
150,75,75,1,SIS R215,200,20230824,24/8/2023,"0,028","0,002","0,030","0,006","0,078","0,015","0,060","0,010","0,137","0,019","0,283","0,035","0,333","0,036","0,333","0,035","0,353","0,033","0,695","0,053"
1140,76,76,2,Sivert,200,20230824,24/8/2023,"0,026","0,001","0,024","0,005","0,067","0,013","0,041","0,006","0,119","0,015","0,276","0,028","0,334","0,033","0,331","0,029","0,350","0,027","0,779","0,032"
197,100,100,1,Sollana,200,20230824,24/8/2023,"0,033","0,003","0,041","0,008","0,103","0,021","0,064","0,011","0,155","0,025","0,319","0,049","0,351","0,046","0,348","0,046","0,363","0,043","0,688","0,059"
1119,22,22,2,SOTO,200,20230824,24/8/2023,"0,027","0,002","0,028","0,005","0,071","0,012","0,057","0,011","0,127","0,016","0,260","0,034","0,306","0,040","0,298","0,037","0,313","0,034","0,678","0,060"
1172,103,103,2,Susi,200,20230824,24/8/2023,"0,028","0,002","0,031","0,005","0,079","0,013","0,051","0,008","0,133","0,016","0,295","0,028","0,349","0,029","0,342","0,027","0,365","0,026","0,742","0,038"
1174,77,77,2,Tainung 67,200,20230824,24/8/2023,"0,023","0,001","0,017","0,004","0,052","0,011","0,029","0,004","0,095","0,013","0,263","0,033","0,345","0,039","0,340","0,037","0,359","0,035","0,841","0,027"
1151,135,135,2,Tebonent,200,20230824,24/8/2023,"0,027","0,001","0,027","0,005","0,075","0,015","0,042","0,006","0,127","0,019","0,298","0,040","0,352","0,042","0,349","0,039","0,366","0,035","0,784","0,034"
111,85,85,1,Tebre,200,20230824,24/8/2023,"0,026","0,001","0,026","0,004","0,070","0,011","0,043","0,006","0,121","0,015","0,286","0,036","0,344","0,038","0,343","0,040","0,360","0,036","0,778","0,035"
176,89,89,1,Teti,200,20230824,24/8/2023,"0,024","0,002","0,020","0,004","0,052","0,008","0,043","0,008","0,105","0,011","0,221","0,023","0,264","0,024","0,260","0,022","0,279","0,022","0,714","0,047"
1105,78,78,2,Ullal,200,20230824,24/8/2023,"0,027","0,002","0,026","0,005","0,070","0,012","0,043","0,006","0,120","0,015","0,270","0,034","0,322","0,039","0,316","0,037","0,339","0,035","0,758","0,038"
1181,79,79,2,Urano,200,20230824,24/8/2023,"0,030","0,003","0,036","0,007","0,087","0,017","0,072","0,014","0,149","0,021","0,300","0,032","0,354","0,030","0,353","0,030","0,371","0,028","0,663","0,058"
117,80,80,1,Venere,200,20230824,24/8/2023,"0,028","0,002","0,030","0,006","0,068","0,015","0,057","0,009","0,119","0,016","0,219","0,034","0,265","0,036","0,270","0,037","0,297","0,037","0,653","0,059"
