Variedad,N,codi,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
M2,100.0,104,0.04196201315773375,0.001967853930810884,878,0.047356207984455084,0.01142347214530873,878,0.10138408686957218,0.02189619947460409,878,0.06736651096908812,0.01395279354036598,878,0.15442558410227433,0.020739842305410115,878,0.33788374290379414,0.06624266755067469,878,0.4079198815556485,0.07120099786683803,878,0.44157958845342754,0.08133354680042705,878,0.4152021820833037,0.06596746259858442,878,0.7352705481168764,2024-08-15
M62,100.0,204,0.03880456244195258,0.001430961714674065,715,0.03482965856165319,0.008806505225392912,715,0.08726556417825339,0.019675735446118295,715,0.057251435393220064,0.010376217001801072,715,0.14208826451868445,0.018874799457689443,715,0.31564156058784965,0.055933900032570434,715,0.40460683115712415,0.06062489694516859,715,0.4357875157069493,0.07030419816076369,715,0.41269633686625873,0.056418820893902454,715,0.7677610044177282,2024-08-15
M110B,100.0,304,0.0376370974949428,0.0010781705537307195,784,0.025960090209026725,0.005468066382968187,784,0.06592041132401447,0.013478020780299742,784,0.04170194937258351,0.007219239291673519,784,0.12079274639085566,0.013727773968707922,779,0.2597935929590342,0.038658264182946586,784,0.35612265917719627,0.04682081276527633,784,0.37420794428611287,0.05295624802961336,784,0.372046100850008,0.0426040253631632,784,0.7994664228555001,2024-08-15
M38,100.0,404,0.037141170864629446,0.0010532475802070764,473,0.02253446115247795,0.005023963089358771,473,0.054857830668604654,0.015367678626207401,473,0.03244731895011273,0.008024177787534295,473,0.10706859029782047,0.015498071611951563,471,0.2539421388009134,0.04062515942022351,473,0.38736100630326703,0.0639146407026772,473,0.39880716271430694,0.06450908876714447,473,0.40621361117534355,0.062264872468004155,473,0.8495212440465184,2024-08-15
M25,100.0,105,0.037139216728074374,0.0012082479688125195,841,0.021062129743034008,0.006749315195909267,841,0.05733471393018217,0.014076680468368373,841,0.03936264092516814,0.007434529344675124,841,0.11096519805871916,0.01424544063676585,841,0.2733926852449651,0.051830935286212035,841,0.3754275363917583,0.060171449739306125,841,0.40953885871079815,0.06830039416579427,841,0.39061901260357834,0.055763516447737776,841,0.8246268236702752,2024-08-15
QJGC,100.0,205,0.0392829122267352,0.0016067880341542995,622,0.0365967949870315,0.009861789343766449,622,0.07798565315663623,0.017709103876864103,622,0.06631399197593763,0.013148555854984117,622,0.13403718954497212,0.01770056556878942,622,0.2458880507294388,0.04451362852103156,622,0.3112009177253944,0.05032912454234519,622,0.3296991084549588,0.0572208330099829,622,0.3267356651772257,0.044514275917382086,622,0.6650919280004511,2024-08-15
JSENDRA,100.0,305,0.03702306887271467,0.0008803254499358891,682,0.021562126025426422,0.005338830716935696,682,0.060350569112559566,0.01187611394046739,682,0.04035060916128746,0.005672737746790498,682,0.11563439243350211,0.011270711828284498,682,0.2513827774182093,0.03652903264760363,682,0.34907437769199046,0.041569079563056256,682,0.3676402072403088,0.04852904416267341,682,0.363494380827873,0.03801544689141774,682,0.8021984439886545,2024-08-15
M28,100.0,405,0.0393265810879794,0.0015952672939046231,473,0.03328425586853673,0.007699831037811327,473,0.08560661332047767,0.020926934007361325,473,0.057791268346677624,0.017936215023496935,473,0.14394423921229477,0.024082026697507242,472,0.2905734427131508,0.04539826283044557,473,0.4123044810385835,0.0719545651987047,473,0.42939703459467493,0.07146736667571056,473,0.44107287933156053,0.07292887665595886,473,0.7627559282611327,2024-08-15
M62,100.0,106,0.03940040570170327,0.0016537469529541114,419,0.03619124155340445,0.008342306435773472,419,0.09719364284615528,0.02539125084317952,419,0.06356472843871196,0.0156660806129522,419,0.15591325054305266,0.029234948852636496,419,0.3035145761858592,0.04696494100586709,419,0.4264269990397524,0.0696079221981189,419,0.44065754965552284,0.06886375633677755,419,0.44384867593041466,0.06973170243493193,419,0.7478702104200471,2024-08-15
M2,100.0,206,0.04103977702728972,0.0018480055441496325,741,0.04324898867793733,0.01041342489907393,741,0.1007290735901126,0.020982323756822886,741,0.06336088090451301,0.00971549770638443,741,0.1541982385632802,0.019614565295665715,741,0.3188651183999663,0.05932927873332829,741,0.3970245484881073,0.064740872994239,741,0.42155738655533065,0.0731813483840403,741,0.407598703978998,0.05854653931414723,741,0.7386739780441042,2024-08-15
M76,100.0,306,0.03907447948790433,0.001200023893560211,627,0.03723832636929015,0.00727699589109874,627,0.08783361748264927,0.01561710749667025,627,0.07067480497953424,0.010807376699308875,627,0.15039709842566287,0.016848276280328065,627,0.281632491846404,0.03697893444302126,627,0.3524014657003838,0.040011659329508835,627,0.3773758932353967,0.04483764452986764,627,0.36333897543485844,0.03628383622754552,627,0.6845231789120821,2024-08-15
M28,100.0,406,0.037804648193002444,0.001292256663780493,684,0.02590306042230617,0.007324892012932589,684,0.06892400596574036,0.015374274679055127,684,0.04424572827523215,0.0064561951695245425,684,0.12246872528254638,0.014048661896913065,684,0.30034222519188597,0.047199499828878506,684,0.39896999604520744,0.05212744001089819,684,0.44036245067217195,0.06017986812978819,684,0.41483543351379754,0.04799478410285641,684,0.8173958666098606,2024-08-15
M38,100.0,107,0.0357756632411347,0.000788144421899592,807,0.013695025532662204,0.004004530161445547,807,0.04103588496589897,0.010228575833106256,807,0.030774949651668507,0.0036545908084662415,807,0.0931687528111311,0.009255726884026061,799,0.20994127313739158,0.04616249406297083,807,0.3066563186740048,0.05812327686638567,807,0.3251801104350604,0.06540648846312573,807,0.3143194073342627,0.053125437798457714,807,0.8270851964055792,2024-08-15
M97,100.0,207,0.03800070929644346,0.0010871951860630885,611,0.026723596351236445,0.006307761750573549,611,0.07006366436298077,0.014669837030293209,611,0.04529769760106862,0.005664124962971206,611,0.12555322475402134,0.014078952737748934,611,0.2963170927206935,0.04939642712436792,611,0.39881250159830195,0.05487868748371122,611,0.43271383482188525,0.06187661514945739,611,0.40991215932193636,0.05002440962983835,611,0.8104744570849043,2024-08-15
RICASTELLO,100.0,307,0.039236143856218236,0.0015364424243208628,787,0.034991006233186246,0.008845157967642094,787,0.09275639496431266,0.02123879321157854,787,0.05550840637129477,0.0093568525992467,787,0.14309928923125795,0.019316349618079754,787,0.3097241024807417,0.06534668848047862,787,0.39397258831251986,0.07301030540436768,787,0.4159895667884371,0.08585637066558137,787,0.4021702224750834,0.06782211041575303,787,0.7645444539271014,2024-08-15
QJGC,100.0,407,0.04134747468972508,0.002626501927231292,790,0.04584600714188588,0.01392038537322277,790,0.10680364294897152,0.0374446740263983,790,0.0919677734375,0.02863168943284383,790,0.16990240555775316,0.043219801191860155,790,0.2746750071078916,0.05669189040907343,790,0.35761417437203324,0.0772904717675287,790,0.36883993028085443,0.07665646184070879,790,0.37538583489912974,0.07717454363291801,790,0.6008409898732479,2024-08-15
M62,100.0,108,0.03852448866596722,0.0012260238389180025,686,0.03393584159650886,0.00735811701369518,686,0.08303310294193011,0.017276034455316617,686,0.05480519953691577,0.008573284381982566,686,0.13479787754247904,0.015210516777309849,686,0.29499102889970163,0.04094785606195116,686,0.37117947503359605,0.044696797243797756,686,0.4010917285440962,0.04940278734072282,686,0.37388437343408343,0.04025771181545129,686,0.7595719726930164,2024-08-15
COPS7,100.0,208,0.0372161070505778,0.001036710247820472,864,0.024968891232102004,0.006593486940546257,864,0.0672084578761348,0.016190969194943207,864,0.04629895422193739,0.008750175603992251,864,0.12237207977860062,0.015074133216508698,864,0.255875375535753,0.0468477372767412,864,0.33193174997965497,0.051254024659145456,864,0.3535238901774089,0.05751344181855508,864,0.34056642320421004,0.04854197036913493,864,0.7684026569742793,2024-08-15
M28,100.0,308,0.036653954319699984,0.0010659220015779283,845,0.019362956391283746,0.0055168583223487045,845,0.054100000505616676,0.013288706683033953,845,0.0363731813148634,0.005458924163607535,845,0.11047370504345415,0.012472454064024821,845,0.243630223020294,0.046802988981351046,845,0.33646731404863167,0.051774750628607355,845,0.3598429843518861,0.06106534458025943,845,0.3569835775702663,0.0484966846539011,845,0.816397287810532,2024-08-15
M97,100.0,408,0.038943058999298175,0.001611792112439814,782,0.031564912527723386,0.0082045297250021,782,0.08490531706749022,0.024795371875075696,782,0.05093183785753177,0.013273785884627229,782,0.14540603520620204,0.027244800311078135,782,0.31902311281170076,0.0483613133164491,782,0.46356123121803067,0.0699271171499027,782,0.48210050382882436,0.06715410059434045,782,0.4834604482821491,0.06919771175367968,782,0.808897757699285,2024-08-15
M75,100.0,109,0.03961351182725695,0.0017006476718891455,882,0.04013496623828568,0.010165592492654564,882,0.08964609505097612,0.02100620011383575,882,0.06190636476962204,0.013453822015643442,882,0.1435964415673496,0.02143808677213366,882,0.3100927097727112,0.06286637573067617,882,0.3719190394256661,0.07005149477602857,882,0.404519667160484,0.07643937611368762,882,0.3753456582828444,0.06383253976450155,882,0.7345501300026123,2024-08-15
M38,100.0,209,0.035880424821390394,0.0006627330164891298,877,0.014701453962510913,0.0035321617731445473,877,0.042654587714131095,0.009504532170063666,877,0.031135432940388487,0.002981593631724629,877,0.09579497351477873,0.009676343527845414,877,0.21711463014783175,0.051041734243630635,877,0.3041760782831207,0.06405763733732489,877,0.32049852847509264,0.06842145009344454,877,0.31074348197423746,0.05965002681549054,877,0.822909978233873,2024-08-15
M62,100.0,309,0.03755639285198518,0.0012805697455678079,1109,0.02784728487941787,0.00811918234059952,1109,0.06679873384797326,0.020462095880691596,1109,0.04732862219711593,0.012621608875886071,1109,0.12388212846946357,0.01901482853109815,1062,0.2325376711846258,0.048614188800977044,1109,0.2953781251761159,0.05918457284265765,1109,0.30916111828294074,0.06277115322179815,1109,0.30807217184329916,0.05583844416078457,1109,0.7344741414808618,2024-08-15
M25,100.0,409,0.03777141435771969,0.0015701952546882296,846,0.025437614314663213,0.0076722831289268,846,0.059539402630312224,0.022956387624324275,846,0.03392958584688516,0.01250107279965335,846,0.11093352477883052,0.024418268951148896,846,0.26302913007443113,0.05148075783920128,846,0.4032703877622636,0.08483177220978297,846,0.41874287201721333,0.08511040209614978,846,0.42228763661486035,0.08499239827014932,846,0.8500921129287193,2024-08-15
M76,100.0,110,0.039239813127447405,0.0014150744023044206,814,0.03917402600187635,0.009140653254341746,814,0.08798992897427346,0.018873615076967144,814,0.06800312726444929,0.012294719079556475,814,0.1473541259765625,0.0201465598606926,814,0.29653900671356725,0.047878834813902635,814,0.35614943445753994,0.05071748277915768,814,0.3868204252725737,0.05656769303121625,814,0.36214100230823865,0.04798403108266077,814,0.7009691917442478,2024-08-15
M75,100.0,210,0.039429265584905775,0.0016835162488241275,956,0.03782307054208412,0.009581116638651448,956,0.08712469284504527,0.020383994428354563,956,0.05888002786676255,0.011159420666943429,956,0.14138544952520266,0.019375740927003265,956,0.2940432815870979,0.0557919805670802,956,0.3591405637094665,0.0585048009611166,956,0.3842537213568907,0.06305171746844868,956,0.36356037730452406,0.05270544167417671,956,0.7342561789982495,2024-08-15
GAVINA,100.0,310,0.03807426140322323,0.0010813054020269194,855,0.03007145931846217,0.006641952902276426,855,0.07482439453838861,0.014678041323108333,855,0.04859458967956186,0.006998284684764482,855,0.1329477053636696,0.015068529571606022,855,0.2903564810055738,0.04351084842487202,855,0.37749887209886696,0.046980897666452706,855,0.3993977150721857,0.05128358071356105,855,0.38694475854349414,0.04299226256870556,855,0.783056141080413,2024-08-15
M2,100.0,410,0.04118941824776786,0.001831082071071415,875,0.042028520856584824,0.009402608205921526,875,0.10434991455078126,0.026176031688395444,875,0.06168334524972098,0.01690140772192779,875,0.1615069056919643,0.028456678471715617,875,0.32464013671875,0.04405036044453208,875,0.45144566127232144,0.06670267084615548,875,0.4684413364955357,0.06568606342136483,875,0.47423915318080356,0.06790185046183506,875,0.7672874047416567,2024-08-15
M97,100.0,111,0.037911542256673175,0.0011317188961039576,840,0.02674089159284319,0.006384927597945772,840,0.06829254513695127,0.015024005972359809,840,0.04390864599318731,0.006171231743119204,840,0.12418374561128162,0.014991277099300962,840,0.3142223539806548,0.05502967801492203,840,0.4053551810128348,0.061255691838392023,840,0.4464989071800595,0.0721352493174475,840,0.4159139724004836,0.05993913572983852,840,0.820929976673195,2024-08-15
M110B,100.0,211,0.03719837057824228,0.0009229278107911893,816,0.023620418473785997,0.005374229730479207,816,0.05946264079972809,0.012363642102860577,816,0.04073814784779268,0.0052685903247467625,816,0.11493524850583543,0.01204016858577823,816,0.2571992687150544,0.043590065120092565,816,0.33801176033768,0.05284794862759305,816,0.3626845116708793,0.06104202526759437,816,0.34491954130284924,0.049362805882760055,816,0.7980373839367486,2024-08-15
M25,100.0,311,0.03664050700693478,0.0009438304940108101,988,0.019077762418430344,0.005643743652728551,988,0.053744335406222324,0.013346691893744976,988,0.03525459042444885,0.005148966755952489,988,0.10753373675018187,0.014013611700221031,988,0.2569706102131832,0.05746584920046924,988,0.3557845822230042,0.06976447983675586,988,0.3783577366879112,0.07912986981902342,988,0.37239513319996204,0.06737523142814816,988,0.8295283379459252,2024-08-15
GAVINA,100.0,411,0.03880078590522378,0.0014166763840436504,885,0.03370871032025181,0.007488385035278741,885,0.0855053400589248,0.02071207872371057,885,0.053654130838685116,0.0124381104496805,885,0.14633009743555792,0.02403579749027997,885,0.30313527597545903,0.04155972287378715,885,0.43100779043079096,0.06477279435252922,885,0.4494792356329449,0.06393481110339583,885,0.45000144829184324,0.064439642768942,885,0.7867200451643651,2024-08-15
M110B,100.0,112,0.03747455529999315,0.0009514349803009323,570,0.024277777420847038,0.005538072742595478,570,0.06307674207185444,0.012775659160795892,570,0.04248255010236773,0.005401885221837472,570,0.1174923813133909,0.011945048809000249,570,0.2738938181023849,0.038588141634446814,570,0.3585711027446546,0.040584066099522094,570,0.3877079210783306,0.048603104243220764,570,0.3661491527891996,0.038488513912494415,570,0.802494230121972,2024-08-15
RICASTELLO,100.0,212,0.03900564135656424,0.0014215142378367935,854,0.03399815659891526,0.008824324773067625,854,0.0851728184720113,0.020913560017844297,854,0.05192512315665252,0.009454696668283896,854,0.136963212238821,0.019788737184497245,854,0.3213050002515735,0.06676382344547604,854,0.4005892394018955,0.07782618108417719,854,0.43223128664968163,0.08922084006198182,854,0.40103849817494874,0.0714445567711503,854,0.7855026924979762,2024-08-15
M75,100.0,312,0.03855937263267336,0.0013991697881880275,758,0.03267319661646216,0.007976463196906515,758,0.08018659224296308,0.017959859841003855,758,0.05508662402472584,0.010828271376085082,758,0.13573578605551204,0.01744648419217449,758,0.27324612096620426,0.04449020017591608,758,0.3381491789402622,0.046525057438017645,758,0.35613369501360487,0.053668882971388075,758,0.3485780177456093,0.041832700068466754,758,0.7320821881878307,2024-08-15
COPS7,100.0,412,0.03806324982611798,0.0010831649857074306,761,0.028792552973061762,0.006203667595404099,761,0.07817923286427962,0.01931674170410504,761,0.0504527850157328,0.011200366191657667,761,0.1367973397815118,0.021164594975358532,761,0.2885393300601593,0.04077112663062007,761,0.41002808419226344,0.05773303595936177,761,0.42594057501693905,0.060062839961272804,761,0.4274144417039668,0.058168858568238745,761,0.7881885464890919,2024-08-15
